Search__ID,Source_Search_Type,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,Grant_Type_Name
CYP17A1,target,Target_Only,27119751.0,2016.0,R01HL027255,1999.0,2017.0,2016.0,2016R01HL027255,313994.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,26597777.0,2016.0,R01HL027255,1999.0,2017.0,2016.0,2016R01HL027255,313994.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24837548.0,2014.0,R01HL027255,1999.0,2017.0,2014.0,2014R01HL027255,322758.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24325867.0,2014.0,R01HL027255,1999.0,2017.0,2014.0,2014R01HL027255,322758.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,28348047.0,2017.0,R01HL059367,1999.0,2021.0,2017.0,2017R01HL059367,814750.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL059367,1999.0,2021.0,2014.0,2014R01HL059367,704045.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,23149595.0,2013.0,R01HL059367,1999.0,2021.0,2013.0,2013R01HL059367,882174.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,15459122.0,2005.0,R01HL056702,2001.0,2001.0,2001.0,2001R01HL056702,202652.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,11713235.0,2001.0,R01HL056702,2001.0,2001.0,2001.0,2001R01HL056702,202652.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,17222503.0,2007.0,R01HL064601,2001.0,2004.0,2004.0,2004R01HL064601,385656.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,15666821.0,2004.0,R01HL064601,2001.0,2004.0,2004.0,2004R01HL064601,385656.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,15666819.0,2004.0,R01HL064601,2001.0,2004.0,2004.0,2004R01HL064601,385656.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,15459122.0,2005.0,R01HL064601,2001.0,2004.0,2004.0,2004R01HL064601,385656.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,11713235.0,2001.0,R01HL064601,2001.0,2004.0,2001.0,2001R01HL064601,438778.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,20948529.0,2011.0,R01HL071862,2003.0,2012.0,2011.0,2011R01HL071862,660409.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL073410,2004.0,2012.0,2012.0,2012R01HL073410,719888.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,21864136.0,2012.0,R01HL079421,2005.0,2009.0,2009.0,2009R01HL079421,879212.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,23221601.0,2013.0,R01HL083297,2006.0,2015.0,2013.0,2013R01HL083297,423082.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24001895.0,2013.0,R01HL085144,2006.0,2009.0,2009.0,2009R01HL085144,478662.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,21966275.0,2011.0,R01HL087647,2006.0,2008.0,2008.0,2008R01HL087647,953596.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL085083,2007.0,2011.0,2011.0,2011R01HL085083,463807.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL085251,2007.0,2010.0,2010.0,2010R01HL085251,2265824.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,23149595.0,2013.0,R01HL086694,2007.0,2021.0,2013.0,2013R01HL086694,1160292.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,25249183.0,2015.0,R01HL087263,2007.0,2011.0,2011.0,2011R01HL087263,693289.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24001895.0,2013.0,R01HL087263,2007.0,2011.0,2011.0,2011R01HL087263,693289.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,19430483.0,2009.0,R01HL087676,2007.0,2009.0,2009.0,2009R01HL087676,735940.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,19430483.0,2009.0,R01HL087679,2007.0,2009.0,2009.0,2009R01HL087679,352172.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL089650,2007.0,2010.0,2010.0,2010R01HL089650,726864.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,20948529.0,2011.0,R01HL089651,2008.0,2010.0,2010.0,2010R01HL089651,967971.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,25249183.0,2015.0,R01HL090682,2008.0,2011.0,2011.0,2011R01HL090682,848101.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24001895.0,2013.0,R01HL090682,2008.0,2011.0,2011.0,2011R01HL090682,848101.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL093029,2009.0,2010.0,2010.0,2010R01HL093029,994152.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,28348047.0,2017.0,R01HL080295,2009.0,2014.0,2014.0,2014R01HL080295,1417526.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,25275628.0,2014.0,R01HL080295,2009.0,2014.0,2014.0,2014R01HL080295,1417526.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL080295,2009.0,2014.0,2014.0,2014R01HL080295,1417526.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,24262325.0,2014.0,R01HL103931,2010.0,2014.0,2014.0,2014R01HL103931,843888.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,22837477.0,2012.0,R01HL102866,2011.0,2014.0,2012.0,2012R01HL102866,457538.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,28348047.0,2017.0,R01HL105756,2011.0,2020.0,2017.0,2017R01HL105756,701642.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,22504314.0,2012.0,R01HL105756,2011.0,2020.0,2012.0,2012R01HL105756,800144.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,23303523.0,2013.0,R01HL111614,2013.0,2017.0,2013.0,2013R01HL111614,428556.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,31789380.0,2020.0,R01HL130106,2016.0,2020.0,2020.0,2020R01HL130106,364824.0,R01,HL,NHLBI,"National Heart, Lung, and Blood Institute","National Heart, Lung, and Blood Institute",1.0,Research Projects
CYP17A1,target,Target_Only,19084508.0,2009.0,R01MH041770,1999.0,2009.0,2009.0,2009R01MH041770,438438.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,10436162.0,1999.0,R01MH049428,1999.0,2021.0,1999.0,1999R01MH049428,0.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,10436162.0,1999.0,R01MH051561,1999.0,2002.0,1999.0,1999R01MH051561,0.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,16260896.0,2005.0,R01MH060563,2000.0,2003.0,2003.0,2003R01MH060563,702877.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,17222503.0,2007.0,R01MH060728,2000.0,2003.0,2003.0,2003R01MH060728,436976.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,16099825.0,2005.0,R01MH060728,2000.0,2003.0,2003.0,2003R01MH060728,436976.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,15666821.0,2004.0,R01MH060728,2000.0,2003.0,2003.0,2003R01MH060728,436976.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,15666819.0,2004.0,R01MH060728,2000.0,2003.0,2003.0,2003R01MH060728,436976.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,15459122.0,2005.0,R01MH060728,2000.0,2003.0,2003.0,2003R01MH060728,436976.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,17394140.0,2007.0,R01MH061994,2000.0,2014.0,2007.0,2007R01MH061994,382993.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,16902969.0,2006.0,R01MH061994,2000.0,2014.0,2006.0,2006R01MH061994,418571.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,14624484.0,2003.0,R01MH061994,2000.0,2014.0,2003.0,2003R01MH061994,390891.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,22057025.0,2012.0,R01MH084995,2009.0,2012.0,2012.0,2012R01MH084995,464331.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,29907425.0,2019.0,R01MH104603,2014.0,2018.0,2018.0,2018R01MH104603,320635.0,R01,MH,NIMH,National Institute of Mental Health,National Institute of Mental Health,1.0,Research Projects
CYP17A1,target,Target_Only,18790763.0,2008.0,R01NS022069,1999.0,2006.0,2006.0,2006R01NS022069,427473.0,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1.0,Research Projects
CYP17A1,target,Target_Only,10436162.0,1999.0,R01NS034661,1999.0,2015.0,1999.0,1999R01NS034661,0.0,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1.0,Research Projects
CYP17A1,target,Target_Only,20925573.0,2010.0,R01NS042767,2002.0,2012.0,2010.0,2010R01NS042767,523116.0,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1.0,Research Projects
CYP17A1,target,Target_Only,29538679.0,2018.0,R01NS045940,2003.0,2018.0,2018.0,2018R01NS045940,333594.0,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,1.0,Research Projects
CYP17A1,target,Target_Only,26587646.0,2015.0,R01NS072377,2011.0,2015.0,2015.0,2015R01NS072377,433632.0,R01,NS,NINDS,National Institute of Neurological Disorders and Stroke,National Institute of Neurological Disorders and Stroke,2.0,Research Projects
CYP17A1,target,Target_Only,28105631.0,2017.0,R01HG003054,2005.0,2017.0,2017.0,2017R01HG003054,415822.0,R01,HG,NHGRI,National Human Genome Research Institute,National Human Genome Research Institute,1.0,Research Projects
CYP17A1,target,Target_Only,33033216.0,2020.0,R01HG003988,2006.0,2020.0,2020.0,2020R01HG003988,1194515.0,R01,HG,NHGRI,National Human Genome Research Institute,National Human Genome Research Institute,1.0,Research Projects
CYP17A1,target,Target_Only,17151354.0,2007.0,R01AA014145,2003.0,2006.0,2006.0,2006R01AA014145,393727.0,R01,AA,NIAAA,National Institute on Alcohol Abuse and Alcoholism,National Institute on Alcohol Abuse and Alcoholism,1.0,Research Projects
CYP17A1,target,Target_Only,29922228.0,2018.0,R01DA029613,2011.0,2019.0,2018.0,2018R01DA029613,422303.0,R01,DA,NIDA,National Institute on Drug Abuse,National Institute on Drug Abuse,2.0,Research Projects
CYP17A1,target,Target_Only,29323683.0,2018.0,R01EB016072,2013.0,2016.0,2016.0,2016R01EB016072,403470.0,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1.0,Research Projects
CYP17A1,target,Target_Only,28304025.0,2017.0,R01EB016072,2013.0,2016.0,2016.0,2016R01EB016072,403470.0,R01,EB,NIBIB,National Institute of Biomedical Imaging and Bioengineering,National Institute of Biomedical Imaging and Bioengineering,1.0,Research Projects
CYP17A1,target,Target_Only,22119029.0,2012.0,R01TS000069,2007.0,2011.0,2011.0,2011R01TS000069,247979.0,R01,TS,ATSDR,Agency for Toxic Substances and Disease Registry,Agency for Toxic Substances and Disease Registry,1.0,Research Projects
CYP17A1,target,Target_Only,20924025.0,2011.0,R01TS000069,2007.0,2011.0,2011.0,2011R01TS000069,247979.0,R01,TS,ATSDR,Agency for Toxic Substances and Disease Registry,Agency for Toxic Substances and Disease Registry,1.0,Research Projects
CYP17A1,target,Target_Only,28166973.0,2017.0,R01OD010948,2012.0,2015.0,2015.0,2015R01OD010948,407902.0,R01,OD,NIH,Office of the Director,Office of the Director,1.0,Research Projects
abiraterone acetate,Drug,Drug,24157242.0,2014.0,T32CA009071,1999.0,2020.0,2014.0,2014T32CA009071,673009.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Training Programs
CYP17A1,target,Drug,24157242.0,2014.0,T32CA009071,1999.0,2020.0,2014.0,2014T32CA009071,673009.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Training Programs
abiraterone acetate,Drug,Drug,31328181.0,2017.0,T32CA009476,1999.0,2020.0,2017.0,2017T32CA009476,248174.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
abiraterone acetate,Drug,Drug,29508246.0,2018.0,T32CA009515,1999.0,2020.0,2018.0,2018T32CA009515,666666.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
abiraterone acetate,Drug,Drug,28389510.0,2017.0,T32CA009515,1999.0,2020.0,2017.0,2017T32CA009515,598982.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
abiraterone acetate,Drug,Drug,30865549.0,2019.0,T32CA062948,1999.0,2020.0,2019.0,2019T32CA062948,487964.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
abiraterone acetate,Drug,Drug,29167276.0,2018.0,T32DK007013,1999.0,2021.0,2018.0,2018T32DK007013,172273.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Drug,29167276.0,2018.0,T32DK007013,1999.0,2021.0,2018.0,2018T32DK007013,172273.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
abiraterone acetate,Drug,Drug,24780050.0,2014.0,T32DK007245,1999.0,2020.0,2014.0,2014T32DK007245,319545.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Drug,24780050.0,2014.0,T32DK007245,1999.0,2020.0,2014.0,2014T32DK007245,319545.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
abiraterone acetate,Drug,Drug,25560485.0,2015.0,T32DK007763,1999.0,2016.0,2015.0,2015T32DK007763,182555.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Drug,25560485.0,2015.0,T32DK007763,1999.0,2016.0,2015.0,2015T32DK007763,182555.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
abiraterone acetate,Drug,Drug,32989253.0,2020.0,T32GM008752,2000.0,2019.0,2019.0,2019T32GM008752,597480.0,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1.0,Training Programs
abiraterone acetate,Drug,Drug,21729712.0,2011.0,T32AG000219,1999.0,2014.0,2011.0,2011T32AG000219,221916.0,T32,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Training Programs
abiraterone acetate,Drug,Drug,21092758.0,2011.0,T32AG000219,1999.0,2014.0,2011.0,2011T32AG000219,221916.0,T32,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Training Programs
CYP17A1,target,Drug,21729712.0,2011.0,T32AG000219,1999.0,2014.0,2011.0,2011T32AG000219,221916.0,T32,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Training Programs
CYP17A1,target,Drug,21092758.0,2011.0,T32AG000219,1999.0,2014.0,2011.0,2011T32AG000219,221916.0,T32,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Training Programs
abiraterone acetate,Drug,Drug,21729712.0,2011.0,T32ES007263,1999.0,2012.0,2011.0,2011T32ES007263,132577.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Drug,21729712.0,2011.0,T32ES007263,1999.0,2012.0,2011.0,2011T32ES007263,132577.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
abiraterone acetate,Drug,Drug,24284787.0,2014.0,T32ES007272,1999.0,2020.0,2014.0,2014T32ES007272,498137.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Drug,24284787.0,2014.0,T32ES007272,1999.0,2020.0,2014.0,2014T32ES007272,498137.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
abiraterone acetate,Drug,Drug,29988102.0,2018.0,T32OD011089,2012.0,2021.0,2018.0,2018T32OD011089,559957.0,T32,OD,NIH,Office of the Director,Office of the Director,1.0,Training Programs
CYP17A1,target,Target_Only,21864136.0,2012.0,T32RR007009,1999.0,2011.0,2011.0,2011T32RR007009,221457.0,T32,RR,NCRR,National Center for Research Resources,National Center for Research Resources,1.0,Training Programs
CYP17A1,target,Target_Only,18832096.0,2009.0,T32DK007161,1999.0,2020.0,2009.0,2009T32DK007161,333420.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Target_Only,15730543.0,2005.0,T32DK007161,1999.0,2020.0,2005.0,2005T32DK007161,440166.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Target_Only,11751282.0,2002.0,T32DK007646,1999.0,2020.0,2002.0,2002T32DK007646,299262.0,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Training Programs
CYP17A1,target,Target_Only,12368392.0,2002.0,T32CA009051,1999.0,2001.0,2001.0,2001T32CA009051,399339.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,22418777.0,2012.0,T32CA009168,1999.0,2020.0,2012.0,2012T32CA009168,449387.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,20503394.0,2010.0,T32CA009168,1999.0,2020.0,2010.0,2010T32CA009168,695489.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,29212707.0,2018.0,T32CA009582,1999.0,2021.0,2018.0,2018T32CA009582,383570.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,12768545.0,2003.0,T32CA009582,1999.0,2021.0,2003.0,2003T32CA009582,621561.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,12506119.0,2003.0,T32CA009582,1999.0,2021.0,2003.0,2003T32CA009582,621561.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,12200237.0,2002.0,T32CA009582,1999.0,2021.0,2002.0,2002T32CA009582,510708.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,11956159.0,2002.0,T32CA009582,1999.0,2021.0,2002.0,2002T32CA009582,510708.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,11897684.0,2002.0,T32CA009582,1999.0,2021.0,2002.0,2002T32CA009582,510708.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,27826831.0,2017.0,T32CA009614,1999.0,2014.0,2014.0,2014T32CA009614,461506.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,25320358.0,2015.0,T32CA081156,2000.0,2011.0,2011.0,2011T32CA081156,393750.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,32117061.0,2020.0,T32CA140044,2010.0,2020.0,2020.0,2020T32CA140044,321251.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,31870912.0,2020.0,T32CA057699,2018.0,2021.0,2020.0,2020T32CA057699,108035.0,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Training Programs
CYP17A1,target,Target_Only,21683476.0,2012.0,T32AG023477,2005.0,2015.0,2012.0,2012T32AG023477,290308.0,T32,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Training Programs
CYP17A1,target,Target_Only,31072872.0,2019.0,T32ES007028,1999.0,2020.0,2019.0,2019T32ES007028,761935.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,29212707.0,2018.0,T32ES007028,1999.0,2020.0,2018.0,2018T32ES007028,628475.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,28684414.0,2017.0,T32ES007028,1999.0,2020.0,2017.0,2017T32ES007028,791901.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,2.0,Training Programs
CYP17A1,target,Target_Only,25533464.0,2015.0,T32ES007028,1999.0,2020.0,2015.0,2015T32ES007028,744025.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,12672661.0,2003.0,T32ES007055,1999.0,2011.0,2003.0,2003T32ES007055,466750.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,20233842.0,2010.0,T32ES007060,1999.0,2020.0,2010.0,2010T32ES007060,542339.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,18790763.0,2008.0,T32ES007263,1999.0,2012.0,2008.0,2008T32ES007263,304550.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,20840852.0,2010.0,T32ES007326,2000.0,2020.0,2010.0,2010T32ES007326,395136.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,26965516.0,2016.0,T32ES013678,2006.0,2020.0,2016.0,2016T32ES013678,446989.0,T32,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,15862817.0,2005.0,T32GM007062,1999.0,2020.0,2005.0,2005T32GM007062,600418.0,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,28463227.0,2017.0,T32GM007105,1999.0,2019.0,2017.0,2017T32GM007105,586966.0,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1.0,Training Programs
CYP17A1,target,Target_Only,32433756.0,2020.0,T32GM007281,1999.0,2020.0,2020.0,2020T32GM007281,1102026.0,T32,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,1.0,Training Programs
