Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
(androgen receptor) AND (1980:2020 [pdat]),target,10959213,2000,R01DK040890,1999,2010,2000,2000R01DK040890,530228,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21745389,2011,P01DK035608,1999,2010,2010,2010P01DK035608,2021958,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21745389,2011,R01DK048345,1999,2009,2009,2009R01DK048345,639836,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,12839933,2003,P01DK035608,1999,2010,2003,2003P01DK035608,2173843,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,15358759,2004,P01DK038452,1999,2012,2004,2004P01DK038452,2925816,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,15358759,2004,R01DK046267,1999,2004,2004,2004R01DK046267,624994,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,15358759,2004,R01DK039773,2002,2011,2004,2004R01DK039773,863895,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,12297525,2002,P01DK038452,1999,2012,2002,2002P01DK038452,3040723,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,23060003,2013,P01DK049210,1999,2016,2013,2013P01DK049210,2137380,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,23060003,2013,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27197599,2016,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26709083,2016,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23219716,2013,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26677878,2016,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,24801505,2014,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,24347472,2014,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23449888,2013,R01DK055748,1999,2013,2013,2013R01DK055748,372854,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,22265403,2012,P01DK049210,1999,2016,2012,2012P01DK049210,2331105,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,22265403,2012,P30DK019525,1999,2021,2012,2012P30DK019525,2526271,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,22265403,2012,R01DK055342,1999,2013,2012,2012R01DK055342,477647,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,20460446,2010,R01DK043140,1999,2020,2010,2010R01DK043140,410123,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,20460446,2010,R01DK069950,2005,2019,2010,2010R01DK069950,132618,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,19497978,2009,R01DK043140,1999,2020,2009,2009R01DK043140,727329,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,18819053,2009,R01DK043140,1999,2020,2009,2009R01DK043140,727329,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,19497978,2009,R01DK069950,2005,2019,2009,2009R01DK069950,372948,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17945481,2008,R01DK043140,1999,2020,2008,2008R01DK043140,424909,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17945481,2008,R01DK069950,2005,2019,2008,2008R01DK069950,370276,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,12620294,2003,P30DK056465,1999,2014,2003,2003P30DK056465,1465713,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,22301628,2012,R01DK075832,2007,2011,2011,2011R01DK075832,318492,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,15037970,2004,R01DK056356,1999,2003,2003,2003R01DK056356,647763,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16601069,2006,R01DK056356,1999,2003,2003,2003R01DK056356,647763,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16206874,2005,R01DK056356,1999,2003,2003,2003R01DK056356,647763,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26850040,2016,P30DK056336,2000,2021,2016,2016P30DK056336,1186727,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,26850040,2016,P30DK079626,2013,2020,2016,2016P30DK079626,1251173,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,31198906,2019,K01DK096093,2013,2015,2015,2015K01DK096093,166113,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27292025,2016,K01DK096093,2013,2015,2015,2015K01DK096093,166113,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,31198906,2019,R01DK114356,2017,2021,2019,2019R01DK114356,382269,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,31198906,2019,P01DK113954,2018,2020,2019,2019P01DK113954,1452622,P01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,27594448,2016,R01DK092202,2011,2019,2016,2016R01DK092202,390338,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26418304,2016,R01DK092202,2011,2019,2016,2016R01DK092202,390338,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27594448,2016,P20DK097775,2012,2013,2013,2013P20DK097775,181832,P20,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,27594448,2016,K01DK098277,2013,2017,2016,2016K01DK098277,150480,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27197599,2016,K01DK098277,2013,2017,2016,2016K01DK098277,150480,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26709083,2016,K01DK098277,2013,2017,2016,2016K01DK098277,150480,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26677878,2016,K01DK098277,2013,2017,2016,2016K01DK098277,150480,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27594448,2016,R03DK110497,2016,2017,2016,2016R03DK110497,88635,R03,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27594448,2016,R01DK107436,2016,2021,2016,2016R01DK107436,390338,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,25048699,2014,R01DK092202,2011,2019,2014,2014R01DK092202,382965,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,25348195,2015,R01DK094898,2013,2016,2015,2015R01DK094898,446520,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,22396319,2012,T32DK007552,1999,2012,2012,2012T32DK007552,342472,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,24948876,2014,T32DK007552,1999,2012,2012,2012T32DK007552,342472,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,19047148,2008,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17387277,2007,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17015840,2006,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16954423,2006,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16951173,2006,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16835890,2006,R01DK052645,1999,2005,2005,2005R01DK052645,473045,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,19047148,2008,T32DK007552,1999,2012,2008,2008T32DK007552,299310,T32,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,30325657,2018,R01DK065029,2004,2017,2017,2017R01DK065029,351494,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16603237,2006,R01DK065264,2003,2006,2006,2006R01DK065264,421831,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16461912,2006,R01DK065264,2003,2006,2006,2006R01DK065264,421831,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16373397,2006,R01DK065264,2003,2006,2006,2006R01DK065264,421831,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,16373395,2006,R01DK065264,2003,2006,2006,2006R01DK065264,421831,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11328859,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11719284,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11511858,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11250938,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11535706,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,11384871,2001,R01DK003892,1999,2004,2001,2001R01DK003892,627257,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,28411207,2017,R01DK076602,2006,2016,2016,2016R01DK076602,503526,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,29334357,2018,R01DK076602,2006,2016,2016,2016R01DK076602,503526,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,28429718,2017,R01DK076602,2006,2016,2016,2016R01DK076602,503526,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,29809168,2018,P30DK020572,2013,2021,2018,2018P30DK020572,1785077,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,29237348,2018,P30DK020572,2013,2021,2018,2018P30DK020572,1785077,P30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,24648349,2014,R01DK071122,2005,2013,2013,2013R01DK071122,474661,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,22174411,2012,R01DK043093,1999,2019,2012,2012R01DK043093,489707,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27019329,2016,R37DK057978,2000,2019,2016,2016R37DK057978,881209,R37,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27501397,2016,F30DK083899,2009,2013,2013,2013F30DK083899,54877,F30,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27501397,2016,R01DK015556,2013,2016,2016,2016R01DK015556,433830,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,27133133,2016,R01DK015556,2013,2016,2016,2016R01DK015556,433830,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,33106406,2020,U54DK104310,2014,2021,2020,2020U54DK104310,787883,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,32980775,2020,U54DK104310,2014,2021,2020,2020U54DK104310,787883,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,31503366,2019,U54DK104310,2014,2021,2019,2019U54DK104310,1157660,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,31054895,2019,U54DK104310,2014,2021,2019,2019U54DK104310,1157660,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,30298636,2019,U54DK104310,2014,2021,2019,2019U54DK104310,1157660,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,31188728,2019,U54DK104310,2014,2021,2019,2019U54DK104310,1157660,U54,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,24789081,2014,R01DK093690,2011,2014,2014,2014R01DK093690,368282,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,24265454,2014,R01DK093690,2011,2014,2014,2014R01DK093690,368282,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26156791,2015,R01DK093690,2011,2014,2014,2014R01DK093690,368282,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23087175,2012,U01DK070219,2005,2009,2009,2009U01DK070219,2369674,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3
(androgen receptor) AND (1980:2020 [pdat]),target,23920106,2013,U01DK070219,2005,2009,2009,2009U01DK070219,2369674,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3
(androgen receptor) AND (1980:2020 [pdat]),target,22898663,2012,U01DK070219,2005,2009,2009,2009U01DK070219,2369674,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3
(androgen receptor) AND (1980:2020 [pdat]),target,21936019,2011,U01DK070219,2005,2009,2009,2009U01DK070219,2369674,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3
(androgen receptor) AND (1980:2020 [pdat]),target,21876526,2011,U01DK070219,2005,2009,2009,2009U01DK070219,2369674,U01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,3
(androgen receptor) AND (1980:2020 [pdat]),target,23087175,2012,K01DK083425,2009,2013,2012,2012K01DK083425,185249,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,22898663,2012,K01DK083425,2009,2013,2012,2012K01DK083425,185249,K01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23087175,2012,R01DK091193,2011,2015,2012,2012R01DK091193,385462,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23087175,2012,R03DK096074,2012,2013,2012,2012R03DK096074,90012,R03,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,20460526,2010,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,18779384,2008,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,21856747,2011,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,18223692,2008,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,17332308,2007,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,17296351,2007,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,18386285,2008,P50DK065303,2003,2007,2007,2007P50DK065303,1112064,P50,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,20166126,2010,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,19164447,2009,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17975004,2007,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17940184,2007,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,17409453,2007,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,18726983,2008,R01DK065236,2003,2006,2006,2006R01DK065236,387097,R01,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1
